timestamp,valor,datahora
1756019092254,23.4,24/08/2025 04:04
1756019101175,23.3,24/08/2025 04:05
1756019111172,23.4,24/08/2025 04:05
1756019112360,23.4,24/08/2025 04:05
1756019121186,23.3,24/08/2025 04:05
1756019131176,23.3,24/08/2025 04:05
1756019141155,23.3,24/08/2025 04:05
1756019142486,23.3,24/08/2025 04:05
1756019151172,23.4,24/08/2025 04:05
1756019152393,23.4,24/08/2025 04:05
1756019161174,23.3,24/08/2025 04:06
1756019162383,23.3,24/08/2025 04:06
1756019172503,23.4,24/08/2025 04:06
1756019173522,23.4,24/08/2025 04:06
1756019181159,23.3,24/08/2025 04:06
1756019182362,23.3,24/08/2025 04:06
1756019191159,23.3,24/08/2025 04:06
1756019192372,23.3,24/08/2025 04:06
1756019201147,23.4,24/08/2025 04:06
1756019202406,23.4,24/08/2025 04:06
1756019211164,23.2,24/08/2025 04:06
1756019221140,23.3,24/08/2025 04:07
1756019222598,23.3,24/08/2025 04:07
1756019231151,23.4,24/08/2025 04:07
1756019241138,23.3,24/08/2025 04:07
1756019242266,23.3,24/08/2025 04:07
1756019251136,23.3,24/08/2025 04:07
1756019261161,23.3,24/08/2025 04:07
1756019262266,23.3,24/08/2025 04:07
1756019271131,23.4,24/08/2025 04:07
1756019272253,23.4,24/08/2025 04:07
1756019281132,23.4,24/08/2025 04:08
1756019282264,23.4,24/08/2025 04:08
1756019291125,23.3,24/08/2025 04:08
1756019292258,23.3,24/08/2025 04:08
1756019301124,23.3,24/08/2025 04:08
1756019302257,23.3,24/08/2025 04:08
1756019311128,23.4,24/08/2025 04:08
1756019312464,23.4,24/08/2025 04:08
1756019321112,23.3,24/08/2025 04:08
1756019331143,23.3,24/08/2025 04:08
1756019332265,23.3,24/08/2025 04:08
1756019341123,23.4,24/08/2025 04:09
1756019342525,23.4,24/08/2025 04:09
1756019351127,23.3,24/08/2025 04:09
1756019352265,23.3,24/08/2025 04:09
1756019361121,23.4,24/08/2025 04:09
1756019362270,23.4,24/08/2025 04:09
1756019371111,23.4,24/08/2025 04:09
1756019372392,23.4,24/08/2025 04:09
1756019381110,23.3,24/08/2025 04:09
1756019382269,23.3,24/08/2025 04:09
1756019391114,23.4,24/08/2025 04:09
1756019392332,23.4,24/08/2025 04:09
1756019401110,23.3,24/08/2025 04:10
1756019402405,23.3,24/08/2025 04:10
1756019411104,23.3,24/08/2025 04:10
1756019412268,23.3,24/08/2025 04:10
1756019421101,23.4,24/08/2025 04:10
1756019422305,23.4,24/08/2025 04:10
1756019431103,23.3,24/08/2025 04:10
1756019441096,23.3,24/08/2025 04:10
1756019442263,23.3,24/08/2025 04:10
1756019451104,23.4,24/08/2025 04:10
1756019452261,23.4,24/08/2025 04:10
1756019461103,23.4,24/08/2025 04:11
1756019471085,23.3,24/08/2025 04:11
1756019472259,23.3,24/08/2025 04:11
