timestamp,temp_amb1,date (America/Sao_Paulo)
1774619839973,25.2,2026-03-27 10:57:19.973000-03:00
1774619830266,25.3,2026-03-27 10:57:10.266000-03:00
1774619829787,25.3,2026-03-27 10:57:09.787000-03:00
1774619820302,25.3,2026-03-27 10:57:00.302000-03:00
1774619810112,25.2,2026-03-27 10:56:50.112000-03:00
1774619800136,25.3,2026-03-27 10:56:40.136000-03:00
1774619790215,25.3,2026-03-27 10:56:30.215000-03:00
1774619780150,25.3,2026-03-27 10:56:20.150000-03:00
1774619770646,25.3,2026-03-27 10:56:10.646000-03:00
1774619760164,25.2,2026-03-27 10:56:00.164000-03:00
1774619750111,25.2,2026-03-27 10:55:50.111000-03:00
1774619740662,25.2,2026-03-27 10:55:40.662000-03:00
1774619739818,25.2,2026-03-27 10:55:39.818000-03:00
1774619730674,25.2,2026-03-27 10:55:30.674000-03:00
1774619729775,25.2,2026-03-27 10:55:29.775000-03:00
1774619720159,25.2,2026-03-27 10:55:20.159000-03:00
1774619710647,25.2,2026-03-27 10:55:10.647000-03:00
1774619709785,25.2,2026-03-27 10:55:09.785000-03:00
1774619700157,25.2,2026-03-27 10:55:00.157000-03:00
1774619690277,25.1,2026-03-27 10:54:50.277000-03:00
1774619680713,25.2,2026-03-27 10:54:40.713000-03:00
1774619679795,25.2,2026-03-27 10:54:39.795000-03:00
1774619670157,25.2,2026-03-27 10:54:30.157000-03:00
1774619660297,25.3,2026-03-27 10:54:20.297000-03:00
1774619650307,25.1,2026-03-27 10:54:10.307000-03:00
1774619641920,25.1,2026-03-27 10:54:01.920000-03:00
1774619640455,25.2,2026-03-27 10:54:00.455000-03:00
1774619638120,25.2,2026-03-27 10:53:58.120000-03:00
1774619637801,25.2,2026-03-27 10:53:57.801000-03:00
1774619634390,25.2,2026-03-27 10:53:54.390000-03:00
1774619632078,25.2,2026-03-27 10:53:52.078000-03:00
1774619610305,25.2,2026-03-27 10:53:30.305000-03:00
1774619600325,25.2,2026-03-27 10:53:20.325000-03:00
1774619590224,25.3,2026-03-27 10:53:10.224000-03:00
1774619580441,25.2,2026-03-27 10:53:00.441000-03:00
1774619570983,25.2,2026-03-27 10:52:50.983000-03:00
1774619569814,25.2,2026-03-27 10:52:49.814000-03:00
1774619560160,25.3,2026-03-27 10:52:40.160000-03:00
1774619550751,25.2,2026-03-27 10:52:30.751000-03:00
1774619549883,25.2,2026-03-27 10:52:29.883000-03:00
1774619540295,25.2,2026-03-27 10:52:20.295000-03:00
1774619530193,25.3,2026-03-27 10:52:10.193000-03:00
1774619510684,25.1,2026-03-27 10:51:50.684000-03:00
1774619500346,25.2,2026-03-27 10:51:40.346000-03:00
1774619490707,25.1,2026-03-27 10:51:30.707000-03:00
1774619489999,25.1,2026-03-27 10:51:29.999000-03:00
1774619480361,25.2,2026-03-27 10:51:20.361000-03:00
1774619470669,25.2,2026-03-27 10:51:10.669000-03:00
1774619460591,25.2,2026-03-27 10:51:00.591000-03:00
1774619450323,25.2,2026-03-27 10:50:50.323000-03:00
1774619449062,25.3,2026-03-27 10:50:49.062000-03:00
1774619447310,25.3,2026-03-27 10:50:47.310000-03:00
1774619447124,25.3,2026-03-27 10:50:47.124000-03:00
1774619430386,25.2,2026-03-27 10:50:30.386000-03:00
1774619420554,25.2,2026-03-27 10:50:20.554000-03:00
1774619417217,25.1,2026-03-27 10:50:17.217000-03:00
1774619416446,25.1,2026-03-27 10:50:16.446000-03:00
1774619410871,25.1,2026-03-27 10:50:10.871000-03:00
1774619400241,25.2,2026-03-27 10:50:00.241000-03:00
1774619394061,25.2,2026-03-27 10:49:54.061000-03:00
1774619390399,25.2,2026-03-27 10:49:50.399000-03:00
1774619380457,25.2,2026-03-27 10:49:40.457000-03:00
1774619371790,25.2,2026-03-27 10:49:31.790000-03:00
1774619370062,25.2,2026-03-27 10:49:30.062000-03:00
1774619361626,25.2,2026-03-27 10:49:21.626000-03:00
1774619361259,25.2,2026-03-27 10:49:21.259000-03:00
1774619350234,25.2,2026-03-27 10:49:10.234000-03:00
1774619340908,25.1,2026-03-27 10:49:00.908000-03:00
1774619339864,25.1,2026-03-27 10:48:59.864000-03:00
1774619330856,25.2,2026-03-27 10:48:50.856000-03:00
1774619329863,25.2,2026-03-27 10:48:49.863000-03:00
1774619320238,25.2,2026-03-27 10:48:40.238000-03:00
1774619310240,25.1,2026-03-27 10:48:30.240000-03:00
1774619300335,25.2,2026-03-27 10:48:20.335000-03:00
1774619290268,25.2,2026-03-27 10:48:10.268000-03:00
1774619282749,25.1,2026-03-27 10:48:02.749000-03:00
1774619280879,25.2,2026-03-27 10:48:00.879000-03:00
1774619279404,25.2,2026-03-27 10:47:59.404000-03:00
1774619261261,25.1,2026-03-27 10:47:41.261000-03:00
1774619240471,25.1,2026-03-27 10:47:20.471000-03:00
1774619230596,25.1,2026-03-27 10:47:10.596000-03:00
1774619220360,25.2,2026-03-27 10:47:00.360000-03:00
1774619218721,25.2,2026-03-27 10:46:58.721000-03:00
1774619218536,25.2,2026-03-27 10:46:58.536000-03:00
1774619215673,25.2,2026-03-27 10:46:55.673000-03:00
1774619214249,25.2,2026-03-27 10:46:54.249000-03:00
1774619200458,25.2,2026-03-27 10:46:40.458000-03:00
1774619190404,25.2,2026-03-27 10:46:30.404000-03:00
1774619180769,25.2,2026-03-27 10:46:20.769000-03:00
1774619170372,25.2,2026-03-27 10:46:10.372000-03:00
1774619160572,25.2,2026-03-27 10:46:00.572000-03:00
1774619150307,25.1,2026-03-27 10:45:50.307000-03:00
1774619140772,25.2,2026-03-27 10:45:40.772000-03:00
1774619139990,25.2,2026-03-27 10:45:39.990000-03:00
1774619130438,25.1,2026-03-27 10:45:30.438000-03:00
1774619120394,25.1,2026-03-27 10:45:20.394000-03:00
1774619110333,25.2,2026-03-27 10:45:10.333000-03:00
1774619100917,25.1,2026-03-27 10:45:00.917000-03:00
1774619100033,25.1,2026-03-27 10:45:00.033000-03:00
1774619090509,25.1,2026-03-27 10:44:50.509000-03:00
1774619080284,25.1,2026-03-27 10:44:40.284000-03:00
1774619070797,25.1,2026-03-27 10:44:30.797000-03:00
1774619060443,25.1,2026-03-27 10:44:20.443000-03:00
1774619050800,25.2,2026-03-27 10:44:10.800000-03:00
1774619040377,25.2,2026-03-27 10:44:00.377000-03:00
1774619030766,25.1,2026-03-27 10:43:50.766000-03:00
1774619029986,25.1,2026-03-27 10:43:49.986000-03:00
1774619020804,25.2,2026-03-27 10:43:40.804000-03:00
1774619019985,25.2,2026-03-27 10:43:39.985000-03:00
1774619010823,25.0,2026-03-27 10:43:30.823000-03:00
1774619009974,25.0,2026-03-27 10:43:29.974000-03:00
1774619000864,25.1,2026-03-27 10:43:20.864000-03:00
1774619000026,25.1,2026-03-27 10:43:20.026000-03:00
1774618990819,25.1,2026-03-27 10:43:10.819000-03:00
1774618989937,25.1,2026-03-27 10:43:09.937000-03:00
1774618980446,25.2,2026-03-27 10:43:00.446000-03:00
1774618970316,25.2,2026-03-27 10:42:50.316000-03:00
1774618960327,25.1,2026-03-27 10:42:40.327000-03:00
1774618950319,25.2,2026-03-27 10:42:30.319000-03:00
1774618940820,25.1,2026-03-27 10:42:20.820000-03:00
1774618930994,25.3,2026-03-27 10:42:10.994000-03:00
1774618929963,25.3,2026-03-27 10:42:09.963000-03:00
1774618920475,25.1,2026-03-27 10:42:00.475000-03:00
1774618910868,25.2,2026-03-27 10:41:50.868000-03:00
1774618910098,25.2,2026-03-27 10:41:50.098000-03:00
1774618900323,25.2,2026-03-27 10:41:40.323000-03:00
1774618890956,25.2,2026-03-27 10:41:30.956000-03:00
1774618890139,25.2,2026-03-27 10:41:30.139000-03:00
1774618882052,25.2,2026-03-27 10:41:22.052000-03:00
1774618880020,25.2,2026-03-27 10:41:20.020000-03:00
1774618870858,25.1,2026-03-27 10:41:10.858000-03:00
1774618870159,25.1,2026-03-27 10:41:10.159000-03:00
1774618860354,25.1,2026-03-27 10:41:00.354000-03:00
1774618850745,25.1,2026-03-27 10:40:50.745000-03:00
1774618841149,25.1,2026-03-27 10:40:41.149000-03:00
1774618840017,25.1,2026-03-27 10:40:40.017000-03:00
1774618830618,25.1,2026-03-27 10:40:30.618000-03:00
1774618820468,25.2,2026-03-27 10:40:20.468000-03:00
1774618810530,25.1,2026-03-27 10:40:10.530000-03:00
1774618800373,25.2,2026-03-27 10:40:00.373000-03:00
1774618792075,25.3,2026-03-27 10:39:52.075000-03:00
1774618780479,25.2,2026-03-27 10:39:40.479000-03:00
1774618770682,25.2,2026-03-27 10:39:30.682000-03:00
1774618760393,25.2,2026-03-27 10:39:20.393000-03:00
1774618750838,25.2,2026-03-27 10:39:10.838000-03:00
1774618740472,25.2,2026-03-27 10:39:00.472000-03:00
1774618730519,25.2,2026-03-27 10:38:50.519000-03:00
1774618720342,25.2,2026-03-27 10:38:40.342000-03:00
1774618711082,25.1,2026-03-27 10:38:31.082000-03:00
1774618710019,25.1,2026-03-27 10:38:30.019000-03:00
1774618700509,25.1,2026-03-27 10:38:20.509000-03:00
1774618692003,25.2,2026-03-27 10:38:12.003000-03:00
1774618690142,25.2,2026-03-27 10:38:10.142000-03:00
1774618680426,25.1,2026-03-27 10:38:00.426000-03:00
1774618672136,25.2,2026-03-27 10:37:52.136000-03:00
1774618670045,25.2,2026-03-27 10:37:50.045000-03:00
1774618660394,25.1,2026-03-27 10:37:40.394000-03:00
1774618650905,25.2,2026-03-27 10:37:30.905000-03:00
1774618640528,25.2,2026-03-27 10:37:20.528000-03:00
1774618630995,25.1,2026-03-27 10:37:10.995000-03:00
1774618630029,25.1,2026-03-27 10:37:10.029000-03:00
1774618620432,25.2,2026-03-27 10:37:00.432000-03:00
1774618610393,25.1,2026-03-27 10:36:50.393000-03:00
1774618600866,25.2,2026-03-27 10:36:40.866000-03:00
1774618600055,25.2,2026-03-27 10:36:40.055000-03:00
1774618580656,25.2,2026-03-27 10:36:20.656000-03:00
1774618580065,25.2,2026-03-27 10:36:20.065000-03:00
1774618570894,25.1,2026-03-27 10:36:10.894000-03:00
1774618560402,25.2,2026-03-27 10:36:00.402000-03:00
1774618550656,25.2,2026-03-27 10:35:50.656000-03:00
1774618530904,25.1,2026-03-27 10:35:30.904000-03:00
1774618530129,25.1,2026-03-27 10:35:30.129000-03:00
1774618520779,25.2,2026-03-27 10:35:20.779000-03:00
1774618510901,25.2,2026-03-27 10:35:10.901000-03:00
1774618510115,25.2,2026-03-27 10:35:10.115000-03:00
1774618500901,25.2,2026-03-27 10:35:00.901000-03:00
1774618500106,25.2,2026-03-27 10:35:00.106000-03:00
1774618480536,25.3,2026-03-27 10:34:40.536000-03:00
1774618470557,25.2,2026-03-27 10:34:30.557000-03:00
1774618470046,25.2,2026-03-27 10:34:30.046000-03:00
1774618460490,25.2,2026-03-27 10:34:20.490000-03:00
1774618450993,25.3,2026-03-27 10:34:10.993000-03:00
1774618450061,25.3,2026-03-27 10:34:10.061000-03:00
1774618440430,25.2,2026-03-27 10:34:00.430000-03:00
1774618430409,25.3,2026-03-27 10:33:50.409000-03:00
1774618421137,25.3,2026-03-27 10:33:41.137000-03:00
1774618410577,25.2,2026-03-27 10:33:30.577000-03:00
1774618400586,25.2,2026-03-27 10:33:20.586000-03:00
1774618390954,25.2,2026-03-27 10:33:10.954000-03:00
1774618380966,25.2,2026-03-27 10:33:00.966000-03:00
1774618380067,25.2,2026-03-27 10:33:00.067000-03:00
1774618370425,25.2,2026-03-27 10:32:50.425000-03:00
1774618360497,25.2,2026-03-27 10:32:40.497000-03:00
1774618350467,25.3,2026-03-27 10:32:30.467000-03:00
1774618342031,25.3,2026-03-27 10:32:22.031000-03:00
1774618340130,25.3,2026-03-27 10:32:20.130000-03:00
1774618330829,25.2,2026-03-27 10:32:10.829000-03:00
1774618320967,25.2,2026-03-27 10:32:00.967000-03:00
1774618310647,25.2,2026-03-27 10:31:50.647000-03:00
1774618310117,25.2,2026-03-27 10:31:50.117000-03:00
1774618300613,25.2,2026-03-27 10:31:40.613000-03:00
1774618290929,25.2,2026-03-27 10:31:30.929000-03:00
1774618290129,25.2,2026-03-27 10:31:30.129000-03:00
1774618280474,25.2,2026-03-27 10:31:20.474000-03:00
1774618270494,25.2,2026-03-27 10:31:10.494000-03:00
1774618260600,25.2,2026-03-27 10:31:00.600000-03:00
1774618250448,25.2,2026-03-27 10:30:50.448000-03:00
1774618240635,25.1,2026-03-27 10:30:40.635000-03:00
1774618230666,25.2,2026-03-27 10:30:30.666000-03:00
1774618220496,25.2,2026-03-27 10:30:20.496000-03:00
1774618210513,25.2,2026-03-27 10:30:10.513000-03:00
1774618200540,25.2,2026-03-27 10:30:00.540000-03:00
1774618191621,25.2,2026-03-27 10:29:51.621000-03:00
1774618180616,25.2,2026-03-27 10:29:40.616000-03:00
1774618170619,25.2,2026-03-27 10:29:30.619000-03:00
1774618160985,25.2,2026-03-27 10:29:20.985000-03:00
1774618160144,25.2,2026-03-27 10:29:20.144000-03:00
1774618150527,25.1,2026-03-27 10:29:10.527000-03:00
1774618140648,25.3,2026-03-27 10:29:00.648000-03:00
1774618130982,25.1,2026-03-27 10:28:50.982000-03:00
1774618130178,25.1,2026-03-27 10:28:50.178000-03:00
1774618120643,25.2,2026-03-27 10:28:40.643000-03:00
1774618110662,25.2,2026-03-27 10:28:30.662000-03:00
1774618101051,25.2,2026-03-27 10:28:21.051000-03:00
1774618090477,25.2,2026-03-27 10:28:10.477000-03:00
1774618080513,25.2,2026-03-27 10:28:00.513000-03:00
1774618070712,25.2,2026-03-27 10:27:50.712000-03:00
1774618060680,25.2,2026-03-27 10:27:40.680000-03:00
1774618050495,25.1,2026-03-27 10:27:30.495000-03:00
1774618040799,25.2,2026-03-27 10:27:20.799000-03:00
1774618031293,25.2,2026-03-27 10:27:11.293000-03:00
1774618030276,25.2,2026-03-27 10:27:10.276000-03:00
1774618010693,25.3,2026-03-27 10:26:50.693000-03:00
1774618000657,25.2,2026-03-27 10:26:40.657000-03:00
1774617990817,25.3,2026-03-27 10:26:30.817000-03:00
1774617980580,25.2,2026-03-27 10:26:20.580000-03:00
1774617971658,25.2,2026-03-27 10:26:11.658000-03:00
1774617960895,25.2,2026-03-27 10:26:00.895000-03:00
1774617950645,25.2,2026-03-27 10:25:50.645000-03:00
1774617940563,25.3,2026-03-27 10:25:40.563000-03:00
1774617930719,25.2,2026-03-27 10:25:30.719000-03:00
1774617920719,25.2,2026-03-27 10:25:20.719000-03:00
1774617912121,25.1,2026-03-27 10:25:12.121000-03:00
1774617900727,25.2,2026-03-27 10:25:00.727000-03:00
1774617891076,25.2,2026-03-27 10:24:51.076000-03:00
1774617880695,25.3,2026-03-27 10:24:40.695000-03:00
1774617870550,25.2,2026-03-27 10:24:30.550000-03:00
1774617861015,25.2,2026-03-27 10:24:21.015000-03:00
1774617850521,25.2,2026-03-27 10:24:10.521000-03:00
1774617840693,25.3,2026-03-27 10:24:00.693000-03:00
1774617831065,25.2,2026-03-27 10:23:51.065000-03:00
1774617830233,25.2,2026-03-27 10:23:50.233000-03:00
1774617821159,25.2,2026-03-27 10:23:41.159000-03:00
1774617820268,25.2,2026-03-27 10:23:40.268000-03:00
1774617810512,25.2,2026-03-27 10:23:30.512000-03:00
1774617800661,25.2,2026-03-27 10:23:20.661000-03:00
1774617791033,25.2,2026-03-27 10:23:11.033000-03:00
1774617790214,25.2,2026-03-27 10:23:10.214000-03:00
1774617781155,25.2,2026-03-27 10:23:01.155000-03:00
1774617780237,25.2,2026-03-27 10:23:00.237000-03:00
1774617770601,25.1,2026-03-27 10:22:50.601000-03:00
1774617760688,25.3,2026-03-27 10:22:40.688000-03:00
1774617751112,25.2,2026-03-27 10:22:31.112000-03:00
1774617750296,25.2,2026-03-27 10:22:30.296000-03:00
1774617740871,25.2,2026-03-27 10:22:20.871000-03:00
1774617730579,25.2,2026-03-27 10:22:10.579000-03:00
1774617720610,25.1,2026-03-27 10:22:00.610000-03:00
1774617712158,25.2,2026-03-27 10:21:52.158000-03:00
1774617710246,25.2,2026-03-27 10:21:50.246000-03:00
1774617701213,25.2,2026-03-27 10:21:41.213000-03:00
1774617691094,25.2,2026-03-27 10:21:31.094000-03:00
1774617680762,25.2,2026-03-27 10:21:20.762000-03:00
1774617670563,25.1,2026-03-27 10:21:10.563000-03:00
1774617660613,25.2,2026-03-27 10:21:00.613000-03:00
1774617650595,25.2,2026-03-27 10:20:50.595000-03:00
1774617640754,25.2,2026-03-27 10:20:40.754000-03:00
1774617630784,25.1,2026-03-27 10:20:30.784000-03:00
1774617621117,25.2,2026-03-27 10:20:21.117000-03:00
1774617620270,25.2,2026-03-27 10:20:20.270000-03:00
1774617610623,25.2,2026-03-27 10:20:10.623000-03:00
1774617600592,25.2,2026-03-27 10:20:00.592000-03:00
1774617590589,25.3,2026-03-27 10:19:50.589000-03:00
1774617580771,25.2,2026-03-27 10:19:40.771000-03:00
1774617571137,25.2,2026-03-27 10:19:31.137000-03:00
1774617560583,25.2,2026-03-27 10:19:20.583000-03:00
1774617550767,25.2,2026-03-27 10:19:10.767000-03:00
1774617540880,25.2,2026-03-27 10:19:00.880000-03:00
1774617540285,25.2,2026-03-27 10:19:00.285000-03:00
1774617530779,25.1,2026-03-27 10:18:50.779000-03:00
1774617521090,25.2,2026-03-27 10:18:41.090000-03:00
1774617510645,25.1,2026-03-27 10:18:30.645000-03:00
1774617501150,25.2,2026-03-27 10:18:21.150000-03:00
1774617491152,25.2,2026-03-27 10:18:11.152000-03:00
1774617490299,25.2,2026-03-27 10:18:10.299000-03:00
1774617480816,25.2,2026-03-27 10:18:00.816000-03:00
1774617471148,25.1,2026-03-27 10:17:51.148000-03:00
1774617462193,25.2,2026-03-27 10:17:42.193000-03:00
1774617460327,25.2,2026-03-27 10:17:40.327000-03:00
1774617450655,25.2,2026-03-27 10:17:30.655000-03:00
1774617440626,25.1,2026-03-27 10:17:20.626000-03:00
1774617431187,25.2,2026-03-27 10:17:11.187000-03:00
1774617421144,25.2,2026-03-27 10:17:01.144000-03:00
1774617420316,25.2,2026-03-27 10:17:00.316000-03:00
1774617410669,25.2,2026-03-27 10:16:50.669000-03:00
1774617400915,25.2,2026-03-27 10:16:40.915000-03:00
1774617390881,25.2,2026-03-27 10:16:30.881000-03:00
1774617380675,25.2,2026-03-27 10:16:20.675000-03:00
1774617371519,25.2,2026-03-27 10:16:11.519000-03:00
1774617360893,25.2,2026-03-27 10:16:00.893000-03:00
1774617360323,25.2,2026-03-27 10:16:00.323000-03:00
1774617350522,25.1,2026-03-27 10:15:50.522000-03:00
1774617340988,25.2,2026-03-27 10:15:40.988000-03:00
1774617330676,25.1,2026-03-27 10:15:30.676000-03:00
1774617321168,25.2,2026-03-27 10:15:21.168000-03:00
1774617311019,25.2,2026-03-27 10:15:11.019000-03:00
1774617301138,25.1,2026-03-27 10:15:01.138000-03:00
1774617290767,25.2,2026-03-27 10:14:50.767000-03:00
1774617280815,25.2,2026-03-27 10:14:40.815000-03:00
1774617270775,25.2,2026-03-27 10:14:30.775000-03:00
1774617260674,25.2,2026-03-27 10:14:20.674000-03:00
1774617251268,25.2,2026-03-27 10:14:11.268000-03:00
1774617250446,25.2,2026-03-27 10:14:10.446000-03:00
1774617240861,25.1,2026-03-27 10:14:00.861000-03:00
1774617230539,25.1,2026-03-27 10:13:50.539000-03:00
1774617220847,25.1,2026-03-27 10:13:40.847000-03:00
1774617210967,25.3,2026-03-27 10:13:30.967000-03:00
1774617200549,25.2,2026-03-27 10:13:20.549000-03:00
1774617190887,25.2,2026-03-27 10:13:10.887000-03:00
1774617180847,25.1,2026-03-27 10:13:00.847000-03:00
1774617176038,25.2,2026-03-27 10:12:56.038000-03:00
1774617171277,25.2,2026-03-27 10:12:51.277000-03:00
1774617170451,25.2,2026-03-27 10:12:50.451000-03:00
1774617161486,25.1,2026-03-27 10:12:41.486000-03:00
1774617151186,25.2,2026-03-27 10:12:31.186000-03:00
1774617150381,25.2,2026-03-27 10:12:30.381000-03:00
1774617140784,25.3,2026-03-27 10:12:20.784000-03:00
1774617131394,25.2,2026-03-27 10:12:11.394000-03:00
1774617121246,25.2,2026-03-27 10:12:01.246000-03:00
1774617110683,25.1,2026-03-27 10:11:50.683000-03:00
1774617100874,25.2,2026-03-27 10:11:40.874000-03:00
1774617090750,25.1,2026-03-27 10:11:30.750000-03:00
1774617080716,25.1,2026-03-27 10:11:20.716000-03:00
1774617070870,25.1,2026-03-27 10:11:10.870000-03:00
1774617061305,25.1,2026-03-27 10:11:01.305000-03:00
1774617060392,25.1,2026-03-27 10:11:00.392000-03:00
1774617050697,25.1,2026-03-27 10:10:50.697000-03:00
1774617041028,25.2,2026-03-27 10:10:41.028000-03:00
1774617031327,25.1,2026-03-27 10:10:31.327000-03:00
1774617020735,25.1,2026-03-27 10:10:20.735000-03:00
1774617010684,25.1,2026-03-27 10:10:10.684000-03:00
1774617000944,25.1,2026-03-27 10:10:00.944000-03:00
1774616990899,25.2,2026-03-27 10:09:50.899000-03:00
1774616982379,25.1,2026-03-27 10:09:42.379000-03:00
1774616980414,25.1,2026-03-27 10:09:40.414000-03:00
1774616970936,25.1,2026-03-27 10:09:30.936000-03:00
1774616961240,25.1,2026-03-27 10:09:21.240000-03:00
1774616960408,25.1,2026-03-27 10:09:20.408000-03:00
1774616951299,25.1,2026-03-27 10:09:11.299000-03:00
1774616940720,25.2,2026-03-27 10:09:00.720000-03:00
1774616930878,25.0,2026-03-27 10:08:50.878000-03:00
1774616920770,25.0,2026-03-27 10:08:40.770000-03:00
1774616910785,25.0,2026-03-27 10:08:30.785000-03:00
1774616901225,25.1,2026-03-27 10:08:21.225000-03:00
1774616900493,25.1,2026-03-27 10:08:20.493000-03:00
1774616890686,25.0,2026-03-27 10:08:10.686000-03:00
1774616880924,25.1,2026-03-27 10:08:00.924000-03:00
1774616870736,25.1,2026-03-27 10:07:50.736000-03:00
1774616860642,25.1,2026-03-27 10:07:40.642000-03:00
1774616852595,25.1,2026-03-27 10:07:32.595000-03:00
1774616850468,25.1,2026-03-27 10:07:30.468000-03:00
1774616840745,25.1,2026-03-27 10:07:20.745000-03:00
1774616830659,25.1,2026-03-27 10:07:10.659000-03:00
1774616820782,25.1,2026-03-27 10:07:00.782000-03:00
1774616811243,25.1,2026-03-27 10:06:51.243000-03:00
1774616800761,25.0,2026-03-27 10:06:40.761000-03:00
1774616791262,25.0,2026-03-27 10:06:31.262000-03:00
1774616790569,25.0,2026-03-27 10:06:30.569000-03:00
1774616780974,25.0,2026-03-27 10:06:20.974000-03:00
1774616770629,25.1,2026-03-27 10:06:10.629000-03:00
1774616760865,25.1,2026-03-27 10:06:00.865000-03:00
1774616750775,25.1,2026-03-27 10:05:50.775000-03:00
1774616740981,25.0,2026-03-27 10:05:40.981000-03:00
1774616731349,25.1,2026-03-27 10:05:31.349000-03:00
1774616721358,25.1,2026-03-27 10:05:21.358000-03:00
1774616710657,25.1,2026-03-27 10:05:10.657000-03:00
1774616701004,25.1,2026-03-27 10:05:01.004000-03:00
1774616691424,25.1,2026-03-27 10:04:51.424000-03:00
1774616690464,25.1,2026-03-27 10:04:50.464000-03:00
1774616680481,25.1,2026-03-27 10:04:40.481000-03:00
1774616671164,25.0,2026-03-27 10:04:31.164000-03:00
1774616661042,25.1,2026-03-27 10:04:21.042000-03:00
1774616650980,25.0,2026-03-27 10:04:10.980000-03:00
1774616640833,25.1,2026-03-27 10:04:00.833000-03:00
1774616630986,25.0,2026-03-27 10:03:50.986000-03:00
1774616630485,25.0,2026-03-27 10:03:50.485000-03:00
1774616620917,25.1,2026-03-27 10:03:40.917000-03:00
1774616610830,25.0,2026-03-27 10:03:30.830000-03:00
1774616601041,25.1,2026-03-27 10:03:21.041000-03:00
1774616590736,25.0,2026-03-27 10:03:10.736000-03:00
1774616581020,25.0,2026-03-27 10:03:01.020000-03:00
1774616580499,25.0,2026-03-27 10:03:00.499000-03:00
1774616570798,25.1,2026-03-27 10:02:50.798000-03:00
1774616561362,25.0,2026-03-27 10:02:41.362000-03:00
1774616550978,25.0,2026-03-27 10:02:30.978000-03:00
1774616540836,25.1,2026-03-27 10:02:20.836000-03:00
1774616530839,25.0,2026-03-27 10:02:10.839000-03:00
1774616521196,25.0,2026-03-27 10:02:01.196000-03:00
1774616511001,25.1,2026-03-27 10:01:51.001000-03:00
1774616500969,25.0,2026-03-27 10:01:40.969000-03:00
1774616490927,25.1,2026-03-27 10:01:30.927000-03:00
1774616482397,25.1,2026-03-27 10:01:22.397000-03:00
1774616480514,25.1,2026-03-27 10:01:20.514000-03:00
1774616461328,25.0,2026-03-27 10:01:01.328000-03:00
1774616460521,25.0,2026-03-27 10:01:00.521000-03:00
1774616450851,25.0,2026-03-27 10:00:50.851000-03:00
1774616440878,25.0,2026-03-27 10:00:40.878000-03:00
1774616431032,24.9,2026-03-27 10:00:31.032000-03:00
1774616421013,24.9,2026-03-27 10:00:21.013000-03:00
1774616412391,25.0,2026-03-27 10:00:12.391000-03:00
1774616410527,25.0,2026-03-27 10:00:10.527000-03:00
1774616400883,25.0,2026-03-27 10:00:00.883000-03:00
1774616391358,25.0,2026-03-27 09:59:51.358000-03:00
1774616380860,25.1,2026-03-27 09:59:40.860000-03:00
1774616371302,25.0,2026-03-27 09:59:31.302000-03:00
1774616361272,24.9,2026-03-27 09:59:21.272000-03:00
1774616351034,25.0,2026-03-27 09:59:11.034000-03:00
1774616340719,25.0,2026-03-27 09:59:00.719000-03:00
1774616331573,25.0,2026-03-27 09:58:51.573000-03:00
1774616330562,25.0,2026-03-27 09:58:50.562000-03:00
1774616321056,25.0,2026-03-27 09:58:41.056000-03:00
1774616311013,25.0,2026-03-27 09:58:31.013000-03:00
1774616301426,25.0,2026-03-27 09:58:21.426000-03:00
1774616300707,25.0,2026-03-27 09:58:20.707000-03:00
1774616290875,25.0,2026-03-27 09:58:10.875000-03:00
1774616281149,25.0,2026-03-27 09:58:01.149000-03:00
1774616280774,25.0,2026-03-27 09:58:00.774000-03:00
1774616271057,24.9,2026-03-27 09:57:51.057000-03:00
1774616266765,25.0,2026-03-27 09:57:46.765000-03:00
1774616261432,25.0,2026-03-27 09:57:41.432000-03:00
1774616258412,25.0,2026-03-27 09:57:38.412000-03:00
1774616241127,25.0,2026-03-27 09:57:21.127000-03:00
1774616231395,25.0,2026-03-27 09:57:11.395000-03:00
1774616230573,25.0,2026-03-27 09:57:10.573000-03:00
1774616220804,25.0,2026-03-27 09:57:00.804000-03:00
1774616211002,24.9,2026-03-27 09:56:51.002000-03:00
1774616191116,25.0,2026-03-27 09:56:31.116000-03:00
1774616190939,25.0,2026-03-27 09:56:30.939000-03:00
1774616181090,24.9,2026-03-27 09:56:21.090000-03:00
1774616171105,25.0,2026-03-27 09:56:11.105000-03:00
1774616161072,25.0,2026-03-27 09:56:01.072000-03:00
1774616160566,25.0,2026-03-27 09:56:00.566000-03:00
1774616150945,24.9,2026-03-27 09:55:50.945000-03:00
1774616140917,25.0,2026-03-27 09:55:40.917000-03:00
1774616130999,24.9,2026-03-27 09:55:30.999000-03:00
1774616120904,25.0,2026-03-27 09:55:20.904000-03:00
1774616111135,24.9,2026-03-27 09:55:11.135000-03:00
1774616101458,25.0,2026-03-27 09:55:01.458000-03:00
1774616100606,25.0,2026-03-27 09:55:00.606000-03:00
1774616090925,25.0,2026-03-27 09:54:50.925000-03:00
1774616081099,25.0,2026-03-27 09:54:41.099000-03:00
1774616071425,25.0,2026-03-27 09:54:31.425000-03:00
1774616061398,25.0,2026-03-27 09:54:21.398000-03:00
1774616060631,25.0,2026-03-27 09:54:20.631000-03:00
1774616052733,25.0,2026-03-27 09:54:12.733000-03:00
1774616041155,25.0,2026-03-27 09:54:01.155000-03:00
